IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",48.8025318347668
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",49.2549247891763
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",49.6801931111806
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",50.1067258002863
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",50.5498374706689
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",50.986048140551
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",93,"2042",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",51.4040366102814
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",94,"2043",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",51.8258427202298
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",95,"2044",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",52.246074936119
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",52.667344198049
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",53.0639027032711
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",24,"Angola","AO","AGO",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",16.7343246778038
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",24,"Angola","AO","AGO",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",16.8539872940446
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",24,"Angola","AO","AGO",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",16.9835871367655
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",24,"Angola","AO","AGO",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",17.119282086545
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",24,"Angola","AO","AGO",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",17.2632899399936
